_step,eval/episode_terminal_reward,run_id,run_name
842806,32.905869033396186,1zaxufh1,jolly-sweep-2
850968,33.03761701113184,1zaxufh1,jolly-sweep-2
859138,33.028997734719795,1zaxufh1,jolly-sweep-2
867275,33.03761701113184,1zaxufh1,jolly-sweep-2
875409,33.03761701113184,1zaxufh1,jolly-sweep-2
883572,32.87858271774964,1zaxufh1,jolly-sweep-2
891725,32.94146198282989,1zaxufh1,jolly-sweep-2
899900,32.94146198282989,1zaxufh1,jolly-sweep-2
908073,33.03761701113184,1zaxufh1,jolly-sweep-2
916232,33.03761701113184,1zaxufh1,jolly-sweep-2
924397,33.39229017089495,1zaxufh1,jolly-sweep-2
932583,33.69520195984637,1zaxufh1,jolly-sweep-2
940742,33.529770945577866,1zaxufh1,jolly-sweep-2
948897,33.39229017089495,1zaxufh1,jolly-sweep-2
957070,33.39229017089495,1zaxufh1,jolly-sweep-2
965242,33.39229017089495,1zaxufh1,jolly-sweep-2
973394,33.39229017089495,1zaxufh1,jolly-sweep-2
981558,33.39229017089495,1zaxufh1,jolly-sweep-2
989723,33.39229017089495,1zaxufh1,jolly-sweep-2
997889,33.599469049619,1zaxufh1,jolly-sweep-2
1006045.0,33.599469049619,1zaxufh1,jolly-sweep-2
1014211.0,33.599469049619,1zaxufh1,jolly-sweep-2
1022384.0,33.599469049619,1zaxufh1,jolly-sweep-2
1030569.0,33.599469049619,1zaxufh1,jolly-sweep-2
1038738.0,33.599469049619,1zaxufh1,jolly-sweep-2
1046911.0,33.599469049619,1zaxufh1,jolly-sweep-2
1055076.0,33.599469049619,1zaxufh1,jolly-sweep-2
1063239.0,33.599469049619,1zaxufh1,jolly-sweep-2
1071405.0,33.599469049619,1zaxufh1,jolly-sweep-2
1079584.0,33.599469049619,1zaxufh1,jolly-sweep-2
1087736.0,33.599469049619,1zaxufh1,jolly-sweep-2
1095894.0,33.599469049619,1zaxufh1,jolly-sweep-2
1104031.0,33.599469049619,1zaxufh1,jolly-sweep-2
1112214.0,32.75023364490015,1zaxufh1,jolly-sweep-2
8209,1.456176599964818,gcvy7nlm,major-sweep-3
16369,21.292578601617926,gcvy7nlm,major-sweep-3
24505,10.663986297194269,gcvy7nlm,major-sweep-3
32685,5.136787909729229,gcvy7nlm,major-sweep-3
40917,17.316270987497685,gcvy7nlm,major-sweep-3
49094,11.358893642334923,gcvy7nlm,major-sweep-3
57266,14.567384999071317,gcvy7nlm,major-sweep-3
65405,17.65744667778707,gcvy7nlm,major-sweep-3
73564,15.439121017869024,gcvy7nlm,major-sweep-3
81743,16.20950420031512,gcvy7nlm,major-sweep-3
89916,19.59241363496984,gcvy7nlm,major-sweep-3
98072,24.6040766440494,gcvy7nlm,major-sweep-3
106237,20.150398067876175,gcvy7nlm,major-sweep-3
114401,22.802198481447405,gcvy7nlm,major-sweep-3
122538,19.61034052574642,gcvy7nlm,major-sweep-3
130708,18.258844337037594,gcvy7nlm,major-sweep-3
138867,19.076365341429987,gcvy7nlm,major-sweep-3
